scenario,seed,policy,unit,unit_type,explored_area_km2,first_coverage_area_km2,damage_hits,kill_credit,targets_damaged,alive,death_time,death_cause
S10,401,harness,1.0,white_usv8,USV,13050.0,225.0,1,1,3,True,,
S10,401,harness,1.0,white_usv9,USV,13900.0,300.0,1,1,2,False,9038,unknown
S10,401,harness,1.0,white_usv10,USV,13975.0,900.0,0,1,1,False,9038,unknown
S10,401,harness,1.0,white_uav1,UAV,27800.0,9950.0,0,0,0,True,,
S10,401,harness,1.0,white_uav4,UAV,19600.0,10700.0,0,0,0,True,,
S10,401,harness,1.0,white_uav7,UAV,15050.0,7475.0,0,0,0,True,,
S10,401,harness,1.0,white_uav10,UAV,19075.0,9225.0,0,0,0,True,,
S10,401,harness,1.0,white_uav3,UAV,16875.0,4300.0,0,0,0,True,,
S10,401,harness,1.0,white_uav6,UAV,15975.0,1925.0,0,0,0,True,,
S10,401,harness,1.0,white_uav9,UAV,19575.0,3500.0,0,0,0,True,,
S10,401,harness,1.0,white_uav5,UAV,16875.0,850.0,0,0,0,True,,
S10,401,harness,1.0,white_uav2,UAV,18825.0,4000.0,0,0,0,True,,
S10,401,harness,1.0,white_uav8,UAV,17625.0,2175.0,0,0,0,True,,
L10_60,302,harness,1.0,white_usv4,USV,19625.0,975.0,10,0,6,True,,
L10_60,302,harness,1.0,white_usv5,USV,12675.0,100.0,8,2,2,False,8470,unknown
L10_60,302,harness,1.0,white_usv7,USV,12475.0,375.0,14,0,3,False,8736,unknown
L10_60,302,harness,1.0,white_usv2,USV,20075.0,675.0,8,3,7,True,,
L10_60,302,harness,1.0,white_usv8,USV,17025.0,225.0,4,0,9,True,,
L10_60,302,harness,1.0,white_usv6,USV,12475.0,0.0,2,4,6,False,10096,unknown
L10_60,302,harness,1.0,white_usv9,USV,12775.0,225.0,2,2,8,False,11416,unknown
L10_60,302,harness,1.0,white_usv10,USV,16575.0,1000.0,1,6,7,True,,
L10_60,302,harness,1.0,white_usv3,USV,12850.0,0.0,2,4,6,False,9761,unknown
L10_60,302,harness,1.0,white_usv1,USV,18300.0,1025.0,5,7,7,True,,
L10_60,302,harness,1.0,white_uav7,UAV,32900.0,21250.0,0,0,0,True,,
L10_60,302,harness,1.0,white_uav2,UAV,38400.0,12050.0,0,0,0,True,,
L10_60,302,harness,1.0,white_uav3,UAV,37350.0,6375.0,0,0,0,True,,
L10_60,302,harness,1.0,white_uav4,UAV,34400.0,4975.0,0,0,0,True,,
L10_60,302,harness,1.0,white_uav6,UAV,29800.0,3725.0,0,0,0,True,,
L10_60,302,harness,1.0,white_uav8,UAV,26700.0,3250.0,0,0,0,True,,
L10_60,302,harness,1.0,white_uav1,UAV,36075.0,7475.0,0,0,0,True,,
L10_60,302,harness,1.0,white_uav9,UAV,27725.0,3575.0,0,0,0,True,,
L10_60,302,harness,1.0,white_uav5,UAV,31175.0,1275.0,0,0,0,True,,
L10_60,302,harness,1.0,white_uav10,UAV,39675.0,16850.0,0,0,0,True,,
L10_60,303,harness,1.0,white_usv2,USV,12550.0,1250.0,13,3,6,False,10856,unknown
L10_60,303,harness,1.0,white_usv9,USV,13725.0,1050.0,10,1,5,True,,
L10_60,303,harness,1.0,white_usv1,USV,14650.0,925.0,3,2,4,True,,
L10_60,303,harness,1.0,white_usv3,USV,12475.0,0.0,8,3,6,False,10145,unknown
L10_60,303,harness,1.0,white_usv8,USV,14025.0,0.0,8,5,6,True,,
L10_60,303,harness,1.0,white_usv6,USV,15325.0,0.0,5,2,7,True,,
L10_60,303,harness,1.0,white_usv10,USV,12800.0,1000.0,5,2,4,False,10458,unknown
L10_60,303,harness,1.0,white_usv5,USV,15525.0,0.0,1,4,6,True,,
L10_60,303,harness,1.0,white_usv7,USV,12975.0,0.0,5,3,4,False,10856,unknown
L10_60,303,harness,1.0,white_usv4,USV,12925.0,0.0,2,4,7,True,,
L10_60,303,harness,1.0,white_uav5,UAV,15575.0,11575.0,0,0,0,True,,
L10_60,303,harness,1.0,white_uav8,UAV,21300.0,10850.0,0,0,0,True,,
L10_60,303,harness,1.0,white_uav4,UAV,21275.0,4900.0,0,0,0,True,,
L10_60,303,harness,1.0,white_uav7,UAV,20125.0,3600.0,0,0,0,True,,
L10_60,303,harness,1.0,white_uav10,UAV,21875.0,8850.0,0,0,0,True,,
L10_60,303,harness,1.0,white_uav2,UAV,21075.0,8875.0,0,0,0,True,,
L10_60,303,harness,1.0,white_uav3,UAV,22375.0,2825.0,0,0,0,True,,
L10_60,303,harness,1.0,white_uav1,UAV,23125.0,4650.0,0,0,0,True,,
L10_60,303,harness,1.0,white_uav6,UAV,14775.0,600.0,0,0,0,False,13519,unknown
L10_60,303,harness,1.0,white_uav9,UAV,22100.0,1800.0,0,0,0,False,13519,unknown
L10_60,304,harness,1.0,white_usv2,USV,12525.0,1275.0,20,3,5,False,10787,unknown
L10_60,304,harness,1.0,white_usv10,USV,12475.0,2075.0,10,1,5,False,9123,unknown
L10_60,304,harness,1.0,white_usv3,USV,12450.0,0.0,7,0,4,False,8863,unknown
L10_60,304,harness,1.0,white_usv7,USV,13300.0,0.0,7,4,8,True,,
L10_60,304,harness,1.0,white_usv6,USV,12550.0,0.0,3,4,9,False,13315,unknown
L10_60,304,harness,1.0,white_usv4,USV,15800.0,0.0,3,5,7,True,,
L10_60,304,harness,1.0,white_usv1,USV,14575.0,975.0,5,4,4,True,,
L10_60,304,harness,1.0,white_usv5,USV,12500.0,0.0,1,2,3,False,8657,unknown
L10_60,304,harness,1.0,white_usv9,USV,12650.0,0.0,1,3,4,False,9123,unknown
L10_60,304,harness,1.0,white_usv8,USV,12625.0,0.0,3,1,3,False,8863,unknown
L10_60,304,harness,1.0,white_uav9,UAV,27625.0,13125.0,0,0,0,True,,
L10_60,304,harness,1.0,white_uav4,UAV,19100.0,9900.0,0,0,0,True,,
L10_60,304,harness,1.0,white_uav6,UAV,16300.0,6725.0,0,0,0,True,,
L10_60,304,harness,1.0,white_uav5,UAV,16025.0,575.0,0,0,0,True,,
L10_60,304,harness,1.0,white_uav3,UAV,21800.0,6400.0,0,0,0,True,,
L10_60,304,harness,1.0,white_uav7,UAV,20525.0,3725.0,0,0,0,True,,
L10_60,304,harness,1.0,white_uav10,UAV,23925.0,5775.0,0,0,0,True,,
L10_60,304,harness,1.0,white_uav8,UAV,24975.0,3050.0,0,0,0,True,,
L10_60,304,harness,1.0,white_uav2,UAV,21550.0,4750.0,0,0,0,True,,
L10_60,304,harness,1.0,white_uav1,UAV,22400.0,5200.0,0,0,0,True,,
L10_60,305,harness,1.0,white_usv8,USV,12475.0,1100.0,14,2,7,False,11355,unknown
L10_60,305,harness,1.0,white_usv7,USV,12625.0,25.0,4,1,3,False,10007,unknown
L10_60,305,harness,1.0,white_usv10,USV,12625.0,1175.0,3,2,5,False,10007,unknown
L10_60,305,harness,1.0,white_usv9,USV,16025.0,0.0,8,6,8,False,16305,unknown
L10_60,305,harness,1.0,white_usv6,USV,12500.0,100.0,7,2,5,False,10456,unknown
L10_60,305,harness,1.0,white_usv5,USV,12575.0,175.0,7,1,6,False,10914,unknown
L10_60,305,harness,1.0,white_usv1,USV,12600.0,1675.0,7,3,6,False,12049,unknown
L10_60,305,harness,1.0,white_usv4,USV,12575.0,0.0,5,4,6,False,10914,unknown
L10_60,305,harness,1.0,white_usv2,USV,12625.0,0.0,1,4,6,False,10220,unknown
L10_60,305,harness,1.0,white_usv3,USV,12600.0,0.0,1,3,3,False,8943,unknown
L10_60,305,harness,1.0,white_uav8,UAV,26575.0,13225.0,0,0,0,False,28118,unknown
L10_60,305,harness,1.0,white_uav5,UAV,21125.0,8925.0,0,0,0,False,28118,unknown
L10_60,305,harness,1.0,white_uav10,UAV,27250.0,9050.0,0,0,0,False,28118,unknown
L10_60,305,harness,1.0,white_uav3,UAV,28025.0,7750.0,0,0,0,False,28118,unknown
L10_60,305,harness,1.0,white_uav7,UAV,23125.0,5250.0,0,0,0,False,28118,unknown
L10_60,305,harness,1.0,white_uav2,UAV,28825.0,5700.0,0,0,0,False,28118,unknown
L10_60,305,harness,1.0,white_uav6,UAV,20625.0,625.0,0,0,0,False,28118,unknown
L10_60,305,harness,1.0,white_uav1,UAV,30075.0,5275.0,0,0,0,False,28118,unknown
L10_60,305,harness,1.0,white_uav4,UAV,26000.0,2125.0,0,0,0,False,28118,unknown
L10_60,305,harness,1.0,white_uav9,UAV,25300.0,1275.0,0,0,0,False,28118,unknown
L10_65,301,harness,1.0,white_usv3,USV,18475.0,1125.0,21,1,12,True,,
L10_65,301,harness,1.0,white_usv5,USV,12825.0,125.0,12,0,8,False,12767,unknown
L10_65,301,harness,1.0,white_usv7,USV,18675.0,375.0,8,4,7,True,,
L10_65,301,harness,1.0,white_usv1,USV,12625.0,1175.0,7,1,4,False,9486,unknown
L10_65,301,harness,1.0,white_usv2,USV,12500.0,0.0,4,1,4,False,8875,unknown
L10_65,301,harness,1.0,white_usv4,USV,12675.0,0.0,3,7,9,False,10920,unknown
L10_65,301,harness,1.0,white_usv8,USV,21150.0,550.0,4,3,10,True,,
L10_65,301,harness,1.0,white_usv10,USV,12475.0,1150.0,1,1,6,False,10337,unknown
L10_65,301,harness,1.0,white_usv6,USV,19125.0,300.0,4,7,8,True,,
L10_65,301,harness,1.0,white_usv9,USV,12600.0,0.0,2,6,7,False,11704,unknown
L10_65,301,harness,1.0,white_uav4,UAV,28825.0,13575.0,0,0,0,True,,
L10_65,301,harness,1.0,white_uav6,UAV,25100.0,9150.0,0,0,0,True,,
L10_65,301,harness,1.0,white_uav5,UAV,26275.0,1300.0,0,0,0,True,,
L10_65,301,harness,1.0,white_uav3,UAV,31750.0,6700.0,0,0,0,True,,
L10_65,301,harness,1.0,white_uav9,UAV,26575.0,11125.0,0,0,0,True,,
L10_65,301,harness,1.0,white_uav1,UAV,31025.0,9025.0,0,0,0,True,,
L10_65,301,harness,1.0,white_uav8,UAV,29675.0,10200.0,0,0,0,True,,
L10_65,301,harness,1.0,white_uav10,UAV,29900.0,12350.0,0,0,0,True,,
L10_65,301,harness,1.0,white_uav7,UAV,26575.0,4650.0,0,0,0,True,,
L10_65,301,harness,1.0,white_uav2,UAV,31225.0,2225.0,0,0,0,True,,
L10_65,302,harness,1.0,white_usv1,USV,12525.0,2200.0,18,2,4,False,8608,unknown
L10_65,302,harness,1.0,white_usv4,USV,12525.0,175.0,10,1,4,False,9113,unknown
L10_65,302,harness,1.0,white_usv5,USV,12525.0,100.0,6,1,5,False,9582,unknown
L10_65,302,harness,1.0,white_usv3,USV,20900.0,0.0,8,5,10,True,,
L10_65,302,harness,1.0,white_usv6,USV,12475.0,175.0,5,0,5,False,9998,unknown
L10_65,302,harness,1.0,white_usv9,USV,12650.0,650.0,2,1,6,False,9998,unknown
L10_65,302,harness,1.0,white_usv8,USV,21825.0,0.0,7,6,11,True,,
L10_65,302,harness,1.0,white_usv7,USV,21525.0,0.0,3,9,9,True,,
L10_65,302,harness,1.0,white_usv2,USV,12500.0,0.0,1,2,4,False,9113,unknown
L10_65,302,harness,1.0,white_usv10,USV,12475.0,1000.0,2,2,4,False,10349,unknown
L10_65,302,harness,1.0,white_uav2,UAV,35175.0,10425.0,0,0,0,True,,
L10_65,302,harness,1.0,white_uav6,UAV,29275.0,10550.0,0,0,0,True,,
L10_65,302,harness,1.0,white_uav7,UAV,29950.0,8700.0,0,0,0,True,,
L10_65,302,harness,1.0,white_uav9,UAV,28650.0,8875.0,0,0,0,True,,
L10_65,302,harness,1.0,white_uav4,UAV,35375.0,8900.0,0,0,0,True,,
L10_65,302,harness,1.0,white_uav8,UAV,26800.0,4825.0,0,0,0,True,,
L10_65,302,harness,1.0,white_uav3,UAV,35350.0,2050.0,0,0,0,True,,
L10_65,302,harness,1.0,white_uav1,UAV,35175.0,4875.0,0,0,0,True,,
L10_65,302,harness,1.0,white_uav5,UAV,26875.0,750.0,0,0,0,True,,
L10_65,302,harness,1.0,white_uav10,UAV,29825.0,10150.0,0,0,0,True,,
L10_65,303,harness,1.0,white_usv2,USV,12775.0,1075.0,3,1,3,False,10221,unknown
L10_65,303,harness,1.0,white_usv3,USV,13325.0,50.0,18,6,9,False,15295,unknown
L10_65,303,harness,1.0,white_usv7,USV,12875.0,525.0,12,1,7,False,11830,unknown
L10_65,303,harness,1.0,white_usv5,USV,12575.0,0.0,10,4,7,False,11267,unknown
L10_65,303,harness,1.0,white_usv9,USV,12525.0,425.0,4,2,4,False,8785,unknown
L10_65,303,harness,1.0,white_usv4,USV,12975.0,0.0,5,4,6,False,12358,unknown
L10_65,303,harness,1.0,white_usv8,USV,12550.0,0.0,3,3,5,False,10221,unknown
L10_65,303,harness,1.0,white_usv10,USV,18075.0,975.0,6,2,8,True,,
L10_65,303,harness,1.0,white_usv6,USV,17150.0,0.0,3,8,8,True,,
L10_65,303,harness,1.0,white_usv1,USV,12475.0,975.0,2,1,4,False,9018,unknown
L10_65,303,harness,1.0,white_uav5,UAV,25700.0,13575.0,0,0,0,False,17244,unknown
L10_65,303,harness,1.0,white_uav3,UAV,22825.0,7275.0,0,0,0,False,17244,unknown
L10_65,303,harness,1.0,white_uav8,UAV,23400.0,12375.0,0,0,0,True,,
L10_65,303,harness,1.0,white_uav10,UAV,21225.0,7275.0,0,0,0,True,,
L10_65,303,harness,1.0,white_uav6,UAV,16500.0,2375.0,0,0,0,False,17244,unknown
L10_65,303,harness,1.0,white_uav1,UAV,25900.0,7400.0,0,0,0,True,,
L10_65,303,harness,1.0,white_uav7,UAV,21250.0,2350.0,0,0,0,True,,
L10_65,303,harness,1.0,white_uav2,UAV,22150.0,1475.0,0,0,0,False,17244,unknown
L10_65,303,harness,1.0,white_uav9,UAV,22950.0,3150.0,0,0,0,False,17244,unknown
L10_65,303,harness,1.0,white_uav4,UAV,21400.0,1750.0,0,0,0,False,17244,unknown
L10_65,304,harness,1.0,white_usv1,USV,12675.0,2225.0,18,2,9,False,11773,unknown
L10_65,304,harness,1.0,white_usv3,USV,12775.0,150.0,15,4,8,False,11029,unknown
L10_65,304,harness,1.0,white_usv6,USV,12500.0,325.0,6,0,6,False,9687,unknown
L10_65,304,harness,1.0,white_usv7,USV,12475.0,200.0,5,3,7,False,9967,unknown
L10_65,304,harness,1.0,white_usv9,USV,12600.0,425.0,5,0,9,False,10789,unknown
L10_65,304,harness,1.0,white_usv5,USV,12525.0,0.0,4,0,5,False,9687,unknown
L10_65,304,harness,1.0,white_usv4,USV,15125.0,0.0,5,5,10,False,15879,unknown
L10_65,304,harness,1.0,white_usv8,USV,23050.0,850.0,5,5,10,True,,
L10_65,304,harness,1.0,white_usv10,USV,12600.0,1000.0,1,11,11,False,13142,unknown
L10_65,304,harness,1.0,white_usv2,USV,12525.0,0.0,2,3,5,False,9181,unknown
L10_65,304,harness,1.0,white_uav6,UAV,30150.0,14200.0,0,0,0,True,,
L10_65,304,harness,1.0,white_uav7,UAV,24400.0,3950.0,0,0,0,True,,
L10_65,304,harness,1.0,white_uav4,UAV,23575.0,6825.0,0,0,0,True,,
L10_65,304,harness,1.0,white_uav8,UAV,25350.0,6925.0,0,0,0,True,,
L10_65,304,harness,1.0,white_uav1,UAV,28000.0,8225.0,0,0,0,True,,
L10_65,304,harness,1.0,white_uav5,UAV,21475.0,1550.0,0,0,0,True,,
L10_65,304,harness,1.0,white_uav10,UAV,25700.0,9850.0,0,0,0,True,,
L10_65,304,harness,1.0,white_uav2,UAV,29275.0,3700.0,0,0,0,True,,
L10_65,304,harness,1.0,white_uav9,UAV,22900.0,1225.0,0,0,0,True,,
L10_65,304,harness,1.0,white_uav3,UAV,27700.0,2875.0,0,0,0,True,,
L10_65,305,harness,1.0,white_usv4,USV,12475.0,900.0,17,0,6,False,9936,unknown
L10_65,305,harness,1.0,white_usv3,USV,16350.0,200.0,10,1,8,True,,
L10_65,305,harness,1.0,white_usv6,USV,15000.0,275.0,9,0,8,True,,
L10_65,305,harness,1.0,white_usv9,USV,13800.0,650.0,8,7,9,True,,
L10_65,305,harness,1.0,white_usv2,USV,12575.0,225.0,3,1,4,False,9288,unknown
L10_65,305,harness,1.0,white_usv5,USV,14700.0,0.0,3,2,7,True,,
L10_65,305,harness,1.0,white_usv10,USV,12675.0,975.0,2,4,5,False,10592,unknown
L10_65,305,harness,1.0,white_usv1,USV,12600.0,925.0,3,4,7,False,11541,unknown
L10_65,305,harness,1.0,white_usv7,USV,14000.0,0.0,7,5,7,False,14681,unknown
L10_65,305,harness,1.0,white_usv8,USV,17400.0,0.0,4,7,9,True,,
L10_65,305,harness,1.0,white_uav2,UAV,22925.0,11550.0,0,0,0,True,,
L10_65,305,harness,1.0,white_uav4,UAV,23650.0,8825.0,0,0,0,True,,
L10_65,305,harness,1.0,white_uav3,UAV,26975.0,2550.0,0,0,0,True,,
L10_65,305,harness,1.0,white_uav5,UAV,19000.0,4800.0,0,0,0,True,,
L10_65,305,harness,1.0,white_uav8,UAV,24425.0,10125.0,0,0,0,True,,
L10_65,305,harness,1.0,white_uav1,UAV,26800.0,5025.0,0,0,0,True,,
L10_65,305,harness,1.0,white_uav7,UAV,20925.0,4900.0,0,0,0,True,,
L10_65,305,harness,1.0,white_uav9,UAV,23150.0,7300.0,0,0,0,True,,
L10_65,305,harness,1.0,white_uav6,UAV,17325.0,1525.0,0,0,0,True,,
L10_65,305,harness,1.0,white_uav10,UAV,25025.0,5025.0,0,0,0,True,,
L10_70,301,harness,1.0,white_usv6,USV,13350.0,600.0,24,2,10,False,12738,unknown
L10_70,301,harness,1.0,white_usv9,USV,14025.0,650.0,3,2,7,False,12738,unknown
L10_70,301,harness,1.0,white_usv5,USV,14100.0,175.0,14,0,5,False,12738,unknown
L10_70,301,harness,1.0,white_usv1,USV,12625.0,1650.0,9,3,6,False,10615,unknown
L10_70,301,harness,1.0,white_usv10,USV,12725.0,975.0,0,5,7,False,10319,unknown
L10_70,301,harness,1.0,white_usv4,USV,19625.0,325.0,5,1,7,True,,
L10_70,301,harness,1.0,white_usv2,USV,19500.0,575.0,9,6,9,True,,
L10_70,301,harness,1.0,white_usv3,USV,12625.0,0.0,2,0,8,False,11695,unknown
L10_70,301,harness,1.0,white_usv7,USV,12950.0,0.0,2,8,8,False,11695,unknown
L10_70,301,harness,1.0,white_usv8,USV,12900.0,0.0,2,6,8,False,12738,unknown
L10_70,301,harness,1.0,white_uav10,UAV,31700.0,13575.0,0,0,0,True,,
L10_70,301,harness,1.0,white_uav7,UAV,28525.0,13325.0,0,0,0,True,,
L10_70,301,harness,1.0,white_uav4,UAV,26975.0,13650.0,0,0,0,True,,
L10_70,301,harness,1.0,white_uav6,UAV,25650.0,3275.0,0,0,0,True,,
L10_70,301,harness,1.0,white_uav9,UAV,27350.0,7125.0,0,0,0,True,,
L10_70,301,harness,1.0,white_uav5,UAV,20350.0,1700.0,0,0,0,True,,
L10_70,301,harness,1.0,white_uav8,UAV,29650.0,4050.0,0,0,0,True,,
L10_70,301,harness,1.0,white_uav1,UAV,24775.0,7850.0,0,0,0,True,,
L10_70,301,harness,1.0,white_uav2,UAV,23225.0,5350.0,0,0,0,True,,
L10_70,301,harness,1.0,white_uav3,UAV,24000.0,1900.0,0,0,0,True,,
L10_70,302,harness,1.0,white_usv6,USV,12500.0,625.0,20,1,7,False,9715,unknown
L10_70,302,harness,1.0,white_usv5,USV,12600.0,175.0,11,2,8,False,10497,unknown
L10_70,302,harness,1.0,white_usv2,USV,12600.0,650.0,8,0,5,False,9038,unknown
L10_70,302,harness,1.0,white_usv7,USV,12500.0,225.0,4,0,4,False,8818,unknown
L10_70,302,harness,1.0,white_usv10,USV,19650.0,1425.0,4,6,7,True,,
L10_70,302,harness,1.0,white_usv8,USV,24900.0,0.0,4,7,8,True,,
L10_70,302,harness,1.0,white_usv9,USV,12625.0,0.0,4,2,6,False,9936,unknown
L10_70,302,harness,1.0,white_usv1,USV,12600.0,975.0,3,3,4,False,10183,unknown
L10_70,302,harness,1.0,white_usv4,USV,24200.0,875.0,4,4,8,True,,
L10_70,302,harness,1.0,white_usv3,USV,22475.0,50.0,6,6,7,True,,
L10_70,302,harness,1.0,white_uav8,UAV,31975.0,13050.0,0,0,0,False,28097,unknown
L10_70,302,harness,1.0,white_uav1,UAV,40150.0,12400.0,0,0,0,False,28097,unknown
L10_70,302,harness,1.0,white_uav6,UAV,31725.0,11150.0,0,0,0,False,28097,unknown
L10_70,302,harness,1.0,white_uav10,UAV,36500.0,16800.0,0,0,0,False,28097,unknown
L10_70,302,harness,1.0,white_uav2,UAV,38025.0,10925.0,0,0,0,False,28097,unknown
L10_70,302,harness,1.0,white_uav9,UAV,30650.0,6825.0,0,0,0,False,28097,unknown
L10_70,302,harness,1.0,white_uav5,UAV,32925.0,6125.0,0,0,0,False,28097,unknown
L10_70,302,harness,1.0,white_uav7,UAV,32725.0,5500.0,0,0,0,False,28097,unknown
L10_70,302,harness,1.0,white_uav4,UAV,33825.0,4025.0,0,0,0,False,28097,unknown
L10_70,302,harness,1.0,white_uav3,UAV,37550.0,2725.0,0,0,0,False,28097,unknown
L10_70,303,harness,1.0,white_usv1,USV,12550.0,2025.0,19,3,6,False,10496,unknown
L10_70,303,harness,1.0,white_usv5,USV,13950.0,200.0,13,4,8,True,,
L10_70,303,harness,1.0,white_usv9,USV,12675.0,800.0,10,0,9,False,11113,unknown
L10_70,303,harness,1.0,white_usv7,USV,15975.0,0.0,6,5,9,True,,
L10_70,303,harness,1.0,white_usv10,USV,14525.0,975.0,7,7,11,True,,
L10_70,303,harness,1.0,white_usv8,USV,12475.0,0.0,5,4,4,False,9181,unknown
L10_70,303,harness,1.0,white_usv2,USV,12650.0,0.0,1,2,4,False,10201,unknown
L10_70,303,harness,1.0,white_usv3,USV,12425.0,0.0,1,1,5,False,9768,unknown
L10_70,303,harness,1.0,white_usv4,USV,12625.0,0.0,4,6,8,False,11507,unknown
L10_70,303,harness,1.0,white_usv6,USV,12550.0,0.0,4,2,6,False,10201,unknown
L10_70,303,harness,1.0,white_uav1,UAV,29450.0,13000.0,0,0,0,True,,
L10_70,303,harness,1.0,white_uav10,UAV,22625.0,9025.0,0,0,0,False,16848,unknown
L10_70,303,harness,1.0,white_uav8,UAV,22725.0,9000.0,0,0,0,False,16848,unknown
L10_70,303,harness,1.0,white_uav9,UAV,21700.0,2475.0,0,0,0,False,16848,unknown
L10_70,303,harness,1.0,white_uav6,UAV,16625.0,7375.0,0,0,0,False,16848,unknown
L10_70,303,harness,1.0,white_uav4,UAV,21925.0,9075.0,0,0,0,False,16848,unknown
L10_70,303,harness,1.0,white_uav3,UAV,22175.0,5050.0,0,0,0,False,16848,unknown
L10_70,303,harness,1.0,white_uav5,UAV,16200.0,650.0,0,0,0,False,16848,unknown
L10_70,303,harness,1.0,white_uav2,UAV,22025.0,2025.0,0,0,0,False,16848,unknown
L10_70,303,harness,1.0,white_uav7,UAV,21025.0,2025.0,0,0,0,False,16848,unknown
L10_70,304,harness,1.0,white_usv8,USV,12575.0,1125.0,15,2,9,False,11430,unknown
L10_70,304,harness,1.0,white_usv1,USV,15650.0,1925.0,13,1,8,True,,
L10_70,304,harness,1.0,white_usv2,USV,12525.0,0.0,7,0,3,False,8835,unknown
L10_70,304,harness,1.0,white_usv5,USV,15050.0,0.0,7,1,7,True,,
L10_70,304,harness,1.0,white_usv4,USV,12550.0,0.0,3,4,6,False,9557,unknown
L10_70,304,harness,1.0,white_usv6,USV,14475.0,0.0,5,3,8,True,,
L10_70,304,harness,1.0,white_usv9,USV,12600.0,225.0,4,4,6,False,10601,unknown
L10_70,304,harness,1.0,white_usv10,USV,12700.0,925.0,5,6,10,False,12113,unknown
L10_70,304,harness,1.0,white_usv3,USV,16525.0,0.0,5,7,8,True,,
L10_70,304,harness,1.0,white_usv7,USV,14850.0,0.0,6,6,8,True,,
L10_70,304,harness,1.0,white_uav7,UAV,24325.0,12775.0,0,0,0,True,,
L10_70,304,harness,1.0,white_uav1,UAV,24000.0,11375.0,0,0,0,False,14640,unknown
L10_70,304,harness,1.0,white_uav8,UAV,23150.0,6175.0,0,0,0,True,,
L10_70,304,harness,1.0,white_uav10,UAV,24200.0,7850.0,0,0,0,True,,
L10_70,304,harness,1.0,white_uav2,UAV,22675.0,4800.0,0,0,0,False,14640,unknown
L10_70,304,harness,1.0,white_uav3,UAV,23825.0,5450.0,0,0,0,False,14640,unknown
L10_70,304,harness,1.0,white_uav6,UAV,15450.0,3800.0,0,0,0,True,,
L10_70,304,harness,1.0,white_uav5,UAV,15825.0,2550.0,0,0,0,True,,
L10_70,304,harness,1.0,white_uav9,UAV,23425.0,2300.0,0,0,0,False,14640,unknown
L10_70,304,harness,1.0,white_uav4,UAV,22800.0,3575.0,0,0,0,True,,
L10_70,305,harness,1.0,white_usv4,USV,12450.0,975.0,18,1,7,False,9832,unknown
L10_70,305,harness,1.0,white_usv3,USV,12450.0,225.0,16,2,7,False,9832,unknown
L10_70,305,harness,1.0,white_usv10,USV,16850.0,1925.0,8,1,8,True,,
L10_70,305,harness,1.0,white_usv1,USV,13200.0,1125.0,3,2,5,False,12761,unknown
L10_70,305,harness,1.0,white_usv7,USV,14275.0,0.0,8,7,9,True,,
L10_70,305,harness,1.0,white_usv6,USV,16975.0,0.0,4,3,6,True,,
L10_70,305,harness,1.0,white_usv9,USV,16650.0,0.0,6,6,9,True,,
L10_70,305,harness,1.0,white_usv2,USV,12600.0,0.0,4,5,8,False,11788,unknown
L10_70,305,harness,1.0,white_usv5,USV,12600.0,0.0,1,2,4,False,10402,unknown
L10_70,305,harness,1.0,white_usv8,USV,12675.0,0.0,2,3,6,False,9595,unknown
L10_70,305,harness,1.0,white_uav3,UAV,23450.0,16025.0,0,0,0,True,,
L10_70,305,harness,1.0,white_uav7,UAV,22175.0,10600.0,0,0,0,True,,
L10_70,305,harness,1.0,white_uav10,UAV,25850.0,11375.0,0,0,0,True,,
L10_70,305,harness,1.0,white_uav5,UAV,17925.0,5000.0,0,0,0,True,,
L10_70,305,harness,1.0,white_uav2,UAV,23425.0,7225.0,0,0,0,True,,
L10_70,305,harness,1.0,white_uav6,UAV,19825.0,900.0,0,0,0,True,,
L10_70,305,harness,1.0,white_uav9,UAV,21775.0,3725.0,0,0,0,True,,
L10_70,305,harness,1.0,white_uav1,UAV,24125.0,6375.0,0,0,0,True,,
L10_70,305,harness,1.0,white_uav8,UAV,22200.0,1550.0,0,0,0,True,,
L10_70,305,harness,1.0,white_uav4,UAV,22850.0,2200.0,0,0,0,True,,
L10_75,301,harness,1.0,white_usv7,USV,24050.0,1875.0,31,5,11,True,,
L10_75,301,harness,1.0,white_usv6,USV,21350.0,250.0,17,8,10,True,,
L10_75,301,harness,1.0,white_usv10,USV,12500.0,1375.0,7,0,5,False,8980,unknown
L10_75,301,harness,1.0,white_usv1,USV,12725.0,1675.0,2,2,5,False,10096,unknown
L10_75,301,harness,1.0,white_usv2,USV,12625.0,0.0,7,0,7,False,10929,unknown
L10_75,301,harness,1.0,white_usv4,USV,12450.0,0.0,2,1,5,False,10096,unknown
L10_75,301,harness,1.0,white_usv8,USV,12450.0,0.0,1,3,5,False,8980,unknown
L10_75,301,harness,1.0,white_usv5,USV,12550.0,0.0,2,2,6,False,10096,unknown
L10_75,301,harness,1.0,white_usv3,USV,12500.0,0.0,2,5,7,False,12461,unknown
L10_75,301,harness,1.0,white_usv9,USV,24250.0,175.0,5,11,11,True,,
L10_75,301,harness,1.0,white_uav9,UAV,29175.0,13725.0,0,0,0,False,24462,unknown
L10_75,301,harness,1.0,white_uav7,UAV,21775.0,8150.0,0,0,0,False,24462,unknown
L10_75,301,harness,1.0,white_uav4,UAV,28450.0,8400.0,0,0,0,False,24462,unknown
L10_75,301,harness,1.0,white_uav1,UAV,33200.0,9250.0,0,0,0,True,,
